"","agrp","rsex","ethnicgrpr","sexidr","rnssecgp_6","adj_imd_quintile","rwcasual","snnolov","snpres","snold","snsexdrv","snmedia","snearly","attconservative","dage1ch","disabil2","depscr","religimp","relstatr","total_wt"
"3146",1,1,1,1,6,4,5,1,1,2,1,4,5,-2.06992537643461,-1,1,0,4,3,0.945164939536045
"3147",5,2,1,1,7,5,1,2,2,1,1,1,1,1.62925758593506,-1,3,0,2,4,0.682818805834292
"3148",1,1,1,1,5,5,8,4,2,2,1,3,2,-0.418128948882572,-1,1,0,4,7,0.960573950355372
"3149",5,2,1,1,1,5,1,8,1,2,1,1,1,NA,25,1,0,3,1,1.36563761166858
"3150",2,2,1,1,2,2,3,3,2,2,2,2,2,0.358185002569294,99,2,0,2,1,0.69395896208152
"3151",3,1,1,1,4,3,5,2,1,5,3,1,1,-0.0292055890950877,26,1,0,4,2,1.62914911917487
"3152",4,1,1,1,5,3,4,2,3,3,4,4,2,-1.58872090272085,-1,1,0,3,3,1.02155787423478
"3153",2,1,1,1,1,1,3,1,2,3,3,2,2,-0.531550050529908,30,1,0,4,2,1.04884384419946
"3154",3,2,1,1,1,2,5,3,1,5,2,3,1,-0.328091289587376,34,1,0,4,5,0.604254736573874
"3155",2,1,1,1,5,2,1,2,2,3,3,2,2,0.0538011733553214,-1,1,0,1,1,0.848346969815319
"3156",3,2,1,1,2,3,1,4,1,1,1,1,1,2.34700731147366,17,1,0,4,1,2.59891247436435
"3157",5,2,1,1,1,3,1,4,1,1,1,1,1,2.34700731147366,28,1,0,4,1,1.2402507989963
"3158",3,2,1,1,3,1,2,4,2,2,2,3,1,0.832367730159612,24,1,0,3,1,0.981815936742381
"3159",2,2,1,1,1,3,3,2,2,4,4,3,2,-1.04241256004013,-1,1,0,2,6,0.274301101030664
"3160",6,2,1,1,7,2,1,4,4,3,2,1,1,1.07990002010504,27,3,0,2,1,1.72911345012775
"3161",1,2,1,1,5,4,3,3,1,3,2,1,1,1.15890086118929,19,1,0,3,3,0.308062051656927
"3162",4,1,1,1,1,2,8,2,3,2,2,3,1,-0.896987111211513,25,1,0,3,1,2.92133514542395
"3163",3,1,1,1,5,2,1,1,2,1,1,1,1,1.38110806732733,31,1,0,3,1,1.45079878151153
"3164",3,1,1,1,5,2,8,2,2,3,2,3,3,-1.73087237055981,-1,1,0,3,2,1.45079878151153
"3165",5,2,1,1,5,1,1,5,4,8,8,1,1,NA,99,3,9,1,NA,0.737770665993857
"3166",1,1,1,1,8,1,2,2,2,3,2,2,2,0.0693171260849371,-1,1,0,3,7,0.44646678519363
"3167",2,1,1,1,1,5,1,3,2,3,3,3,2,-0.0636253202711457,-1,1,0,2,2,0.581770732028077
"3168",6,2,1,1,1,3,1,2,1,2,2,2,2,0.668687877562236,21,3,0,2,2,1.39311982313539
"3169",5,1,1,1,4,3,3,3,1,1,8,1,1,NA,-1,2,0,2,6,0.791654330688971
"3170",1,1,1,1,4,1,3,2,1,4,3,1,1,0.517315326697807,-1,1,0,2,3,0.762892398678402
"3171",3,2,1,1,1,4,1,3,2,3,4,4,1,-0.190309769295673,25,1,0,4,2,2.15966494504305
"3172",1,1,1,1,3,2,3,3,2,2,3,2,2,0.174068197200925,-1,1,0,4,7,0.582783676385911
"3173",1,1,1,1,1,4,5,2,2,4,2,2,2,-0.645804642346711,-1,1,1,4,2,0.762892398678402
"3174",1,2,1,1,1,4,4,2,2,3,1,1,1,0.704816606988021,20,1,0,2,2,0.440165531138449
"3175",2,1,1,1,4,4,3,1,1,8,8,8,2,NA,-1,1,0,4,2,0.814879306490385
"3176",6,2,1,1,7,3,1,2,2,2,2,1,1,1.2358215700513,18,1,0,2,5,0.757481864000176
"3177",2,2,1,1,5,3,5,4,1,2,2,2,2,0.490583504222668,24,1,0,2,2,0.628073309959807
"3178",1,1,1,1,1,3,5,1,2,4,3,3,3,-1.86665534713502,-1,1,0,2,7,0.560806048129864
"3179",1,2,1,1,1,4,3,2,1,1,4,2,1,0.59558014064141,-1,3,0,1,3,0.400228199358326
"3180",2,1,2,1,1,4,2,2,3,2,3,2,1,0.296077211486829,-1,1,0,3,1,1.50626055713706
"3181",6,1,1,1,7,4,8,4,4,3,3,1,2,-0.707431122312634,31,1,0,2,5,0.88438283777022
"3182",2,1,2,1,5,5,1,4,1,2,2,2,2,1.16498691477768,-1,1,0,1,1,1.22621760392634
"3183",3,2,1,1,1,5,2,2,1,4,4,1,1,0.501799373968191,23,3,0,4,1,1.40518442795671
"3184",1,2,2,1,8,4,1,5,5,8,8,3,3,NA,-1,1,-1,1,7,0.752339404524482
"3185",4,2,2,1,1,5,1,3,3,3,1,1,1,1.23731799518885,-1,1,1,1,1,3.22971728512331
"3186",1,2,2,1,1,5,8,8,1,4,4,2,2,NA,-1,1,0,1,7,1.25129935226764
"3187",6,1,1,1,3,5,1,4,4,2,2,2,2,0.500634849808207,23,1,0,3,3,0.797926443353913
"3188",2,1,2,1,8,5,3,2,1,3,2,2,1,0.545175330347373,-1,1,0,1,3,3.26507791745511
"3189",2,2,1,1,5,5,2,1,3,3,3,2,1,-0.161391517636281,20,3,1,4,3,0.406889679127331
"3190",2,2,1,1,5,5,1,3,4,2,3,3,1,0.125800882175957,17,1,0,2,1,0.570464606747087
"3191",5,1,1,1,7,5,1,5,1,3,3,1,1,1.80828479831387,21,3,1,1,1,1.60719165092554
"3192",3,1,1,1,3,3,2,2,2,2,2,4,2,-0.452515687868055,25,1,0,1,5,0.810374508227236
"3193",1,1,1,1,8,4,4,2,3,2,2,3,3,-1.06860043781256,-1,1,0,4,7,0.406964697319416
"3194",1,1,1,1,4,2,2,3,3,3,2,2,2,0.0960159563695017,-1,1,0,4,3,0.580151746138101
"3195",3,2,1,1,1,2,8,3,1,8,3,2,2,NA,22,3,0,3,1,1.17498330851767
"3196",2,2,1,1,2,4,4,2,4,4,4,4,4,-2.86550753871545,-1,1,0,3,1,0.548602202061327
"3197",4,2,1,1,1,1,1,3,2,2,2,2,1,1.11839507642483,31,1,0,1,1,2.03340022825063
"3198",1,2,1,1,4,5,1,3,4,3,1,4,3,-0.926877466992945,16,1,0,3,2,0.287395679829614
"3199",1,2,1,1,2,5,2,3,2,3,3,2,2,0.133349839324291,-1,1,0,2,2,0.574791359659227
"3200",6,2,1,1,7,5,1,5,2,2,2,1,1,1.98027012587447,20,3,0,3,5,1.07562676919754
"3201",2,2,1,1,5,5,1,4,2,1,2,2,1,1.57586380554794,19,1,0,2,3,0.34697948104076
"3202",1,1,1,2,6,5,5,2,2,2,2,2,2,-0.227166221315936,-1,2,0,4,7,0.796557557576611
"3203",1,1,1,1,8,1,2,4,2,4,1,4,1,0.232270102263016,-1,1,0,4,7,0.87854461441099
"3204",1,2,1,1,4,5,2,3,1,5,2,2,1,0.543287280563075,19,1,1,2,1,0.681005347159588
"3205",2,2,1,1,1,4,5,2,2,4,5,3,2,-1.56373107068601,-1,2,0,4,6,0.995574687404215
"3206",5,1,1,1,4,4,4,2,3,2,3,2,2,-0.46413286236871,24,1,0,3,5,0.791654330688971
"3207",1,2,1,1,5,4,3,3,1,8,2,1,1,NA,-1,1,0,1,7,0.406096936010257
"3208",1,2,1,1,1,4,1,4,5,3,3,1,1,0.674332526413514,-1,1,0,1,1,0.290054147061829
"3209",2,2,1,1,1,4,2,2,2,3,2,2,2,0.0693171260849371,-1,1,0,3,2,0.469082571207608
"3210",2,2,1,1,1,3,3,2,3,3,2,3,3,-1.1093187956892,-1,1,0,3,3,0.297511191458956
"3211",2,2,1,1,1,3,3,2,4,2,4,1,2,-0.335523491187294,25,3,0,4,2,0.570464606747087
"3212",6,2,1,1,7,1,1,4,2,3,4,2,1,0.788991773780429,22,1,0,2,1,0.74314126474449
"3213",1,2,1,1,8,2,2,4,2,4,3,4,2,-0.558971877051754,-1,1,0,4,7,0.407555342231017
"3214",1,2,1,1,2,2,5,1,1,3,3,2,1,-0.224292698906225,-1,1,0,4,7,0.742992052230825
"3215",2,1,1,1,1,2,2,2,2,4,4,2,1,-0.0852273265891569,34,1,0,3,1,0.992556778602312
"3216",5,2,1,1,1,1,1,4,4,2,2,2,1,0.923643218386239,-1,3,0,3,2,1.29584808772927
"3217",2,1,1,1,1,2,1,2,3,3,4,2,2,-0.351766320336206,29,1,0,3,2,1.2396632773137
"3218",6,1,1,1,1,3,3,2,2,4,2,3,2,-0.674178949303394,33,1,0,3,1,1.48366464262716
"3219",2,1,1,1,4,1,8,2,3,3,5,4,2,-2.44724111864423,-1,1,1,4,6,0.543604397672782
"3220",6,1,1,1,7,1,2,2,1,2,3,1,1,1.10455460036734,37,1,0,2,2,1.48366464262716
"3221",4,1,1,1,1,5,3,2,4,2,4,3,3,-1.48968388423371,-1,1,0,4,3,0.758164980895718
"3222",2,2,1,1,5,5,1,2,1,3,1,1,1,1.43206985322744,20,1,0,1,2,0.56030087189833
"3223",2,1,2,1,5,5,1,5,3,2,2,2,2,0.970235056739088,-1,1,9,1,1,1.22621760392634
"3224",5,1,2,1,7,5,1,3,2,4,4,2,2,-0.0914853239207123,20,1,1,1,NA,1.06056888435616
"3225",2,1,1,1,1,2,5,2,2,3,4,2,4,-1.65073577972412,28,2,0,4,1,1.10171346107545
"3226",5,2,1,1,7,2,1,4,2,2,2,1,1,1.73212060726675,31,2,0,1,4,1.28982319709839
"3227",5,2,1,1,1,2,1,4,2,4,2,1,1,1.31348218623597,20,1,0,2,2,2.57964639419678
"3228",2,2,1,1,1,2,5,2,2,4,3,2,3,-1.25292981629311,-1,1,0,4,2,2.64039628263495
"3229",2,1,1,1,5,3,1,3,1,2,1,1,2,1.46653021377252,-1,1,0,2,2,1.03365901122728
"3230",2,2,1,1,2,2,1,2,2,2,1,2,1,1.05436236318548,23,1,0,3,6,0.423559100622973
"3231",1,2,1,1,1,2,1,4,1,3,2,3,2,0.590091692028104,-1,1,0,4,2,0.335310244170885
"3232",6,2,1,1,2,1,1,3,3,3,2,2,2,0.264616809008255,-1,2,0,2,1,1.48628252948898
"3233",1,1,1,1,1,4,4,2,2,3,3,4,4,-2.02917014618538,-1,1,0,4,7,1.24217153052202
"3234",1,1,1,1,8,5,3,4,2,2,3,1,1,1.21080209662087,-1,1,0,3,7,0.526906100677455
"3235",6,1,1,1,5,1,1,3,2,3,3,2,3,-0.121057676614987,30,2,0,2,1,1.76876567554044
"3236",6,2,1,1,5,2,2,3,2,4,2,2,2,0.108147434177272,18,2,0,2,4,0.74314126474449
"3237",1,1,2,1,5,4,1,2,8,2,1,1,1,NA,23,1,0,1,1,0.528821600164561
"3238",1,2,1,1,8,3,1,3,2,3,8,2,2,NA,-1,3,-1,2,7,0.300610493035446
"3239",5,1,1,1,1,2,2,2,2,4,2,5,1,-0.813721752554988,28,1,0,4,1,1.77666547670297
"3240",3,2,1,1,1,2,5,1,4,3,2,2,8,NA,32,1,0,2,1,1.17741190597421
"3241",1,1,1,1,8,1,1,3,2,3,4,2,2,0.117833886594675,-1,1,1,2,7,1.02237510695487
"3242",4,2,1,1,7,1,1,5,2,3,3,3,1,0.855682085522331,20,1,0,4,2,1.37635096040284
"3243",4,1,1,1,2,5,1,2,2,3,3,2,1,0.476809541933353,28,1,0,3,1,2.72627873320755
"3244",1,2,1,1,8,2,3,3,3,3,3,2,1,0.166306666940411,-1,1,0,3,3,0.727358983175165
"3245",5,1,1,1,1,3,1,3,2,5,2,2,1,0.49043744487867,31,3,1,2,1,1.57199635862703
"3246",4,2,1,1,2,3,3,4,1,3,3,2,2,0.434349193616418,-1,1,0,1,1,1.30209936520044
"3247",4,2,1,1,1,3,2,3,2,4,2,4,2,-0.623004590291108,24,1,0,2,1,1.30209936520044
"3248",1,1,1,1,2,5,4,2,4,2,4,4,2,-1.60085238052862,23,1,0,4,2,0.835796611045787
"3249",2,2,2,1,6,4,1,5,1,8,3,1,1,NA,-1,2,0,1,1,0.947297172876997
"3250",2,2,1,1,5,5,3,3,2,2,1,1,1,1.33088618874988,17,3,1,3,2,0.274301101030664
"3251",1,1,1,1,8,4,3,3,2,2,1,3,2,0.176725795703473,-1,1,0,4,3,0.433517331441908
"3252",1,1,1,1,8,2,5,2,1,4,4,3,2,-1.15816357699448,-1,1,0,4,3,1.06419814102844
"3253",5,1,1,1,1,1,2,3,2,2,4,2,2,0.158552244471309,-1,2,0,4,1,1.48586402726151
"3254",6,1,1,1,5,1,1,3,3,2,2,2,2,0.473936019523643,26,1,0,2,1,1.28000856198729
"3255",5,2,1,1,5,5,1,5,5,2,3,1,1,1.13180125553662,18,3,0,2,3,0.553792719372168
"3256",4,1,1,1,1,2,2,3,2,2,4,1,2,0.524128256705499,-1,1,0,4,1,2.3360585471536
"3257",3,1,1,1,7,3,3,3,2,4,3,3,2,-0.61014623606404,-1,3,1,4,2,1.4317070130452
"3258",1,1,1,1,1,2,5,2,3,3,2,3,2,-1.02351213238867,-1,1,0,4,2,0.746321885855585
"3259",3,2,1,1,1,2,5,2,2,3,1,3,2,-0.617944638697144,36,1,0,4,1,1.36084788065049
"3260",6,1,1,1,7,1,3,1,2,2,2,2,2,-0.138114034646152,39,1,0,2,1,1.74796367421453
"3261",2,2,1,1,1,2,3,2,2,3,3,2,2,-0.283400531922186,-1,1,0,1,1,0.670384470986893
"3262",1,2,1,1,5,3,5,2,1,3,3,1,2,-0.0335755366423444,19,1,1,4,2,0.645911427951641
"3263",2,2,1,1,1,4,3,3,3,2,2,2,1,0.559742682824167,16,1,0,3,2,0.596318069499816
"3264",5,2,1,1,7,4,1,2,1,4,2,2,1,0.673057825109493,20,2,1,3,5,0.62012539949815
"3265",1,1,1,1,8,3,3,2,2,2,4,2,2,-0.258198126775167,-1,1,0,3,3,0.932696182373327
"3266",2,2,2,1,6,4,1,2,4,2,2,2,2,0.0043358125927617,26,1,0,1,1,0.670384470986893
"3267",1,1,1,2,8,4,3,2,2,3,3,3,2,-0.648976544156375,-1,1,0,4,7,0.443468045200014
"3268",1,1,2,1,8,3,1,4,2,3,1,2,2,0.918333821307505,-1,1,1,1,7,0.443468045200014
"3269",1,1,1,1,8,3,3,2,2,3,2,2,2,-0.0992837265538164,-1,1,0,3,7,1.41893085470459
"3270",6,1,1,1,7,4,1,2,3,2,3,3,3,-0.746914685264671,23,3,0,2,4,1.44943727481743
"3271",3,2,1,1,7,5,5,3,2,3,3,2,1,0.0505556499860619,21,3,1,4,3,0.604254736573874
"3272",3,1,1,1,5,3,1,3,2,2,4,2,2,0.327153097110062,31,1,1,3,2,1.51122603296843
"3273",2,1,1,1,5,1,5,1,4,2,2,3,2,-1.28379312880416,26,1,0,3,2,0.934174566890518
"3274",2,2,1,1,5,3,2,2,2,2,3,2,1,0.517527899809987,22,1,0,1,5,0.464077918616342
"3275",4,1,1,1,3,1,2,2,3,4,4,2,8,NA,21,1,0,4,5,0.862389274024902
"3276",2,2,1,1,1,1,3,2,1,1,4,1,1,0.9611561528756,28,1,0,4,6,0.295675482798042
"3277",5,1,1,1,2,1,8,1,3,4,3,3,2,-2.17090022479641,-1,2,0,4,7,0.742932013630756
"3278",3,2,1,1,4,3,2,3,1,4,1,2,1,0.936723296446831,21,1,1,4,3,1.19686858577503
"3279",2,1,1,1,1,5,4,2,1,4,4,2,2,-0.623986712121537,-1,1,0,4,7,0.403824688420087
"3280",2,2,1,2,1,5,1,3,1,2,2,2,1,1.33984576474799,-1,1,0,3,5,0.26279479977814
"3281",4,2,1,1,2,5,2,2,3,4,4,2,2,-0.729686383490347,19,3,1,4,4,0.644902298499695
"3282",1,1,1,1,4,5,5,1,2,2,1,4,1,-0.599342590445638,-1,2,0,2,7,0.426537372525045
"3283",2,2,2,9,8,2,8,4,5,3,8,2,5,NA,99,1,9,3,NA,0.478158537910373
"3284",1,1,2,1,5,2,2,2,2,3,2,1,1,0.857901506897158,-1,1,-1,2,7,0.95912565490742
"3285",1,1,2,1,8,2,8,4,4,2,3,3,3,-1.65227230484366,-1,1,0,1,7,0.808462554307979
"3286",1,2,1,1,2,3,4,3,4,3,4,4,2,-1.56202207243628,-1,1,0,4,7,0.34258442378192
"3287",6,1,1,1,1,3,5,2,4,2,2,1,1,0.118516782849969,-1,1,0,1,1,1.6235207394942
"3288",1,2,2,1,8,5,2,5,2,2,5,3,2,0.105158464084195,-1,1,0,2,7,0.490562923671337
"3289",3,1,1,1,1,5,5,3,3,2,3,2,3,-0.807592564977772,-1,1,1,3,6,2.09482135184823
"3290",6,2,2,1,7,5,3,5,1,1,3,1,1,1.88972151406714,18,3,1,1,4,0.961849398426742
"3291",2,2,1,1,5,5,2,2,3,3,4,2,2,-0.520367172974959,24,1,0,2,1,1.06867445371203
"3292",2,2,2,1,1,5,5,2,2,2,1,2,1,0.379958952630465,-1,1,0,3,3,0.629915690394667
"3293",2,1,1,1,2,5,3,2,2,3,2,2,2,-0.0992837265538164,-1,1,0,3,6,2.07816321768766
"3294",4,2,1,2,1,5,5,2,3,4,2,1,8,NA,-1,1,0,4,3,0.807429321280828
"3295",2,1,1,1,5,4,2,2,1,2,2,2,2,0.500087024923483,-1,2,0,3,6,0.485566316766207
"3296",4,2,1,1,5,4,5,1,4,5,5,3,4,-3.3101179136115,23,3,0,4,5,0.688175480201421
"3297",1,1,1,1,8,4,5,2,2,3,1,4,4,-1.8295373880874,-1,1,0,4,7,0.480286975177686
"3298",6,1,1,1,3,3,3,2,1,2,1,2,1,0.93861134623113,28,2,0,2,1,1.47625568882854
"3299",3,2,1,1,2,1,1,3,2,4,4,2,2,-0.0914853239207123,29,1,0,3,1,0.936789618637803
"3300",1,1,1,1,5,4,1,4,1,2,4,2,2,0.796753304040943,-1,1,0,4,3,0.777597162708491
"3301",6,2,1,1,5,2,1,2,2,2,2,2,1,0.87024555781711,99,2,9,2,1,0.757481864000176
"3302",1,1,1,1,4,3,5,2,4,4,2,2,1,-0.665697650414996,-1,2,0,4,7,0.365382596071589
"3303",1,2,1,1,5,3,3,1,2,3,4,2,2,-0.715666855898277,-1,3,0,4,7,0.400228199358326
"3304",4,2,1,1,1,2,1,1,3,4,2,3,3,-1.2295858195348,19,1,0,3,1,1.52505017118797
"3305",4,2,1,1,1,3,1,4,1,4,4,1,1,1.16669926382239,22,1,0,2,1,1.52505017118797
"3306",2,2,1,1,1,5,1,3,3,2,1,1,1,1.44663720570423,18,3,0,3,3,0.813779358254662
"3307",2,2,1,1,4,5,1,3,1,3,4,2,2,0.339284574917833,19,1,0,2,3,0.297511191458956
"3308",2,1,1,1,1,2,3,1,2,4,2,2,2,-0.556752455676927,-1,1,1,3,3,1.15673031817669
"3309",1,1,2,1,8,5,2,3,2,2,2,2,1,0.949794223786079,-1,1,0,2,7,0.481910337959108
"3310",2,1,1,1,1,3,5,2,4,2,1,4,3,-1.64011118564029,-1,1,0,3,2,0.944032990715828
"3311",3,2,1,1,1,2,2,2,2,3,2,3,1,0.126749482428779,-1,1,0,4,1,1.4397766300287
"3312",3,2,1,1,2,3,1,4,1,2,1,1,1,2.13768810095827,-1,2,0,3,2,1.07259366852355
"3313",1,1,1,1,4,2,5,2,3,4,4,2,2,-1.23548894140661,-1,2,0,3,3,0.695055416497623
"3314",1,2,1,1,8,1,1,3,2,2,1,1,1,1.66808789402739,-1,1,0,2,7,0.3997524359264
"3315",3,1,1,1,4,1,1,2,2,4,3,2,1,0.267490331417966,25,1,0,3,1,2.14756051956781
"3316",4,2,1,1,5,1,2,1,2,4,1,2,2,-0.204034797669804,28,3,1,3,5,0.584032678113706
"3317",1,2,1,1,2,3,3,2,3,8,3,3,3,NA,-1,3,1,4,2,0.320915827537897
"3318",6,2,1,1,5,3,1,5,2,2,2,1,2,1.55726175729644,20,1,0,3,4,0.537813384598771
"3319",2,1,1,1,1,2,1,5,4,3,3,3,2,-0.0102276597020166,-1,1,0,3,2,0.754049888770411
"3320",6,2,1,1,3,3,1,3,1,2,3,1,1,1.52130497161381,19,1,0,4,1,1.07562676919754
"3321",1,1,1,1,8,2,2,3,2,2,2,2,1,0.949794223786079,-1,2,0,4,3,0.475596754631217
"3322",1,1,1,1,8,3,5,4,1,1,1,3,1,0.941451876450266,-1,1,0,3,3,0.867034662883815
"3323",5,1,1,1,5,2,1,4,4,2,4,2,2,0.132401239071469,-1,1,-1,4,7,0.934219156890282
"3324",5,2,1,1,7,4,8,4,2,8,2,2,8,NA,-1,2,-1,1,7,0.647924043864633
"3325",6,1,1,1,5,4,8,2,2,1,1,1,1,0.449051617463782,21,2,0,2,1,1.65004905361871
"3326",3,2,1,1,1,3,8,8,2,8,2,3,1,NA,-1,1,0,3,1,1.3351640726783
"3327",4,2,1,1,3,1,2,2,1,2,1,1,1,1.47278821110407,34,1,0,4,1,1.00100091122966
"3328",1,1,1,1,8,5,1,2,5,2,3,2,1,0.021776687479266,-1,1,0,4,3,1.0212546775015
"3329",6,2,1,1,7,2,2,3,2,1,2,1,1,1.52468944653566,23,1,0,2,1,0.83190157943441
"3330",4,2,2,1,5,3,2,2,2,1,1,2,1,1.09508072106211,23,1,1,1,1,1.33273886640003
"3331",1,2,1,2,8,2,2,2,2,8,1,2,2,NA,-1,1,0,4,3,0.880331062276897
"3332",5,2,1,1,4,2,2,3,1,5,1,1,1,1.09298009816563,-1,1,0,4,1,0.834900665562722
"3333",1,2,1,1,1,5,5,2,1,2,1,5,1,-0.495318395748947,-1,3,0,2,2,0.695676687771836
"3334",5,1,1,1,3,1,2,2,2,4,4,3,3,-1.29682007597941,37,1,0,4,3,0.888332738351486
"3335",5,2,1,1,1,1,2,4,1,3,4,2,3,-0.00417512769122919,27,1,0,2,2,1.47554133198771
"3336",4,2,1,1,6,5,1,3,1,4,1,1,1,1.47090016131977,21,3,1,4,5,0.65104968260022
"3337",3,2,1,1,5,2,2,3,3,2,4,2,2,-0.0628984438518492,-1,1,0,2,2,1.19686858577503
"3338",6,1,1,1,3,2,1,5,8,5,2,2,2,NA,24,3,1,3,1,2.10887187690807
"3339",1,1,1,1,4,2,3,2,1,1,2,2,1,0.963813751378148,22,1,0,4,2,0.577483097204642
"3340",1,2,1,1,6,2,1,4,4,4,2,2,2,0.0819964287774323,-1,1,0,3,7,1.1531788877492
"3341",5,2,1,1,5,3,1,4,2,2,4,1,1,1.36388699653001,23,3,0,3,1,1.9437721315939
"3342",4,2,1,1,5,2,1,1,1,1,3,1,1,1.23432514491375,38,3,1,2,1,1.01670011412532
"3343",3,2,1,1,5,4,1,4,1,2,1,4,1,1.0409600642557,26,1,0,4,1,1.19686858577503
"3344",4,2,2,1,1,2,2,1,3,4,1,3,1,-0.36805312964912,32,1,1,3,5,0.651758952673636
"3345",5,1,1,1,1,1,1,4,2,2,3,2,2,0.759419421086154,27,1,0,3,1,1.86843831378056
"3346",4,2,1,1,2,2,5,2,3,4,4,2,2,-1.23548894140661,-1,1,0,4,7,0.651758952673636
"3347",1,1,1,1,5,1,5,1,1,5,5,1,1,-0.645588718439549,-1,2,0,4,7,3.13195894366702
"3348",1,2,1,1,8,3,3,2,2,2,2,2,2,0.110035483961571,-1,1,0,3,7,0.353546347675037
"3349",6,2,1,1,2,3,1,2,2,2,2,2,1,0.87024555781711,20,2,1,3,1,1.72911345012775
"3350",5,2,1,1,1,4,2,2,1,2,2,1,2,0.865663037157673,27,1,0,4,1,1.36563761166858
"3351",4,1,1,1,1,2,1,2,3,2,2,2,2,0.22578650091592,24,1,0,3,1,4.27037699859625
"3352",6,2,1,1,5,4,8,3,2,2,2,1,2,-0.119243248390284,19,3,0,2,1,1.72911345012775
"3353",4,2,1,1,1,5,1,2,1,1,2,2,1,1.30101545665566,21,3,0,4,1,1.37635096040284
"3354",1,2,1,1,6,5,8,5,1,8,8,8,1,NA,-1,2,0,4,2,0.616124103313855
"3355",5,2,1,1,7,5,1,4,2,2,2,2,2,0.943536226454523,22,1,0,1,1,1.36563761166858
"3356",1,2,1,1,6,5,8,2,1,1,1,4,1,-0.42622573091563,-1,3,1,4,6,0.353546347675037
"3357",1,1,1,1,8,2,2,4,1,5,5,2,1,0.23908638306569,99,1,1,2,NA,0.905478355948254
"3358",5,1,1,1,1,1,3,1,4,1,4,2,2,-0.739929811513819,29,3,0,3,3,0.742932013630756
"3359",3,2,1,1,1,1,3,3,4,3,2,3,3,-1.08261996540463,-1,1,0,3,2,1.19686858577503
"3360",4,1,1,1,1,1,3,3,3,4,4,2,1,-0.227129348943346,31,1,0,4,4,1.7247785480498
"3361",2,2,1,1,2,4,3,2,2,4,2,2,2,-0.308602937069204,18,1,0,2,5,0.194666510154435
"3362",4,1,1,1,5,5,8,2,2,3,4,2,2,-1.31052160048432,-1,3,0,4,1,1.32952392663665
"3363",1,2,1,2,8,5,1,5,1,2,1,1,1,2.38583761956599,-1,1,1,4,7,0.407555342231017
"3364",4,1,1,1,7,4,1,2,2,3,2,2,2,0.237917978723691,-1,1,1,1,7,0.78965440899471
"3365",1,1,1,1,1,2,3,2,2,3,3,4,3,-1.4375609249686,-1,1,0,2,7,0.695639720863949
"3366",2,2,1,1,5,4,4,2,2,3,4,2,2,-0.636118189929308,24,1,0,3,2,0.715527096004935
"3367",1,1,2,1,8,5,3,2,2,4,5,1,1,-0.0723689723620896,-1,2,0,2,7,1.05552083424826
"3368",1,1,2,1,8,4,2,3,2,8,3,2,2,NA,-1,1,0,4,7,1.04398631455567
"3369",4,1,1,1,3,4,1,1,2,5,2,3,2,-0.794445973148997,27,1,0,4,1,3.6350383109434
"3370",4,2,2,1,7,4,1,5,4,8,2,1,1,NA,27,2,0,2,1,1.30351790534727
"3371",4,1,1,1,7,5,1,4,2,2,3,2,1,1.18242778966419,24,3,1,4,2,3.11474472953813
"3372",2,1,2,1,5,5,5,1,1,1,4,4,1,-0.7209231077122,17,2,0,4,2,1.50809977754082
"3373",5,2,1,1,7,5,8,4,2,2,2,2,2,-0.236669742016751,24,3,1,4,1,1.66137815811651
"3374",1,2,1,2,1,1,5,3,1,4,4,5,1,-1.21815771427711,-1,1,0,4,3,0.457310310284427
"3375",4,1,1,1,7,3,3,3,1,3,4,2,1,0.425091238218358,-1,3,1,3,7,0.78965440899471
"3376",3,1,2,1,4,4,3,4,2,4,3,1,2,0.369155307012062,33,1,0,2,1,4.18964270369646
"3377",6,2,1,1,7,4,1,3,2,3,4,2,1,0.540842255172707,99,1,0,2,NA,0.961849398426742
"3378",3,2,1,1,1,4,4,1,2,4,3,1,1,-0.120885732871828,35,1,1,4,5,0.69938866806015
"3379",1,1,1,1,8,1,3,2,3,3,2,4,2,-1.05188643934535,-1,1,0,4,7,0.897779765066125
"3380",4,2,1,1,2,1,3,2,1,3,2,2,1,0.545175330347373,33,1,0,4,1,1.75209803434112
"3381",4,2,1,1,2,1,5,1,1,2,2,1,3,-0.311297407944342,17,1,0,3,1,1.75209803434112
"3382",1,2,1,1,1,1,1,4,2,2,4,3,2,0.209726603483595,-1,1,0,2,2,0.575904034467993
"3383",4,1,1,1,1,2,2,2,1,2,2,4,2,-0.231064999544897,-1,3,0,4,1,2.13518849929812
"3384",5,2,1,1,2,4,2,3,1,3,1,1,1,1.51161851919641,24,1,0,3,1,2.73127522333717
"3385",1,2,1,1,2,4,5,1,1,5,5,3,1,-1.37674074290793,-1,3,0,4,3,0.427670404080787
"3386",1,2,1,1,5,1,2,2,1,4,4,2,1,0.136223361734001,17,3,0,4,2,0.322265590949966
"3387",2,2,1,1,2,1,3,3,2,3,2,3,3,-0.639718588758315,21,2,0,4,1,0.578576091640562
"3388",6,2,1,1,1,4,1,4,4,3,1,3,3,-0.313151936151033,22,2,0,2,1,0.757481864000176
"3389",5,2,1,1,1,3,2,2,1,2,2,1,3,0.442654668579641,26,1,0,2,2,1.66980133112544
"3390",2,1,1,2,5,3,1,2,5,4,1,1,1,0.336947889419419,30,1,0,4,2,0.810875453373934
